brand,model,model_date_start,model_date_end,type,type_date_start,type_date_end,kw,cv,category,product_line,part_number,diameter,thickness,height,width,number_of_holes,brake_disc_type,centering,min_thickness,tightening_torque,units_per_box,braking_system,wear_indicator,wva_number,fmsi,accessories,position
CADILLAC,CTS,03/02,12/07,6.0,09/05,09/07,298,405,Brake pads,Prime,P 09 003,,14mm,74mm,120mm,,,,,,,Brembo,Acoustic,23143,"D1053 7858, D960 7858, D960 7954",With anti-squeal shim,
CADILLAC,CTS,03/02,12/07,6.0,09/05,09/07,298,405,Brake pads,Prime Ceramic,P09003N,,14mm,74mm,120mm,,,,,,,Brembo,Acoustic,23143,"D1053 7858, D960 7858, D960 7954",With anti-squeal shim,
CADILLAC,CTS,07/07,>,3.0,01/08,12/11,203,276,Brake discs,Prime,09.D269.11,316mm,30mm,51mm,,5,Ventilated,68mm,"28,5mm",,1,,,,,,
CADILLAC,CTS,07/07,>,3.0,01/08,12/11,203,276,Brake discs,Prime,09.D394.11,345mm,30mm,51mm,,5,Ventilated,67mm,"28,5mm",,1,,,,,,
CADILLAC,CTS,07/07,>,3.0,01/08,12/11,203,276,Brake discs,Prime,09.N286.11,315mm,23mm,48mm,,5,Ventilated,67mm,"21,5mm",,1,,,,,,
CADILLAC,CTS,07/07,>,3.0,01/08,12/11,203,276,Brake discs,Prime,09.D270.11,339mm,23mm,48mm,,5,Ventilated,68mm,"21,5mm",,1,,,,,,
CADILLAC,CTS,07/07,>,3.0,01/08,12/11,203,276,Brake pads,Prime Ceramic,P09018N,,17mm,70mm,162mm,,,,,,,Mando,Acoustic,"24940, 24941","D1331 8443, D1331 8534",With accessoriesWith anti-squeal shim,
CADILLAC,CTS,07/07,>,3.0,01/08,12/11,203,276,Brake pads,Prime Ceramic,P09016N,,16mm,60mm,176mm,,,,,,,Mando,Acoustic,"24937, 24938, 24939",D1332 8444,With anti-squeal shim,
CADILLAC,CTS,07/07,>,3.0,01/08,12/11,203,276,Brake pads,Prime Ceramic,P09014N,,17mm,46mm,138mm,,,,,,,Mando,Acoustic,"24546, 24547, 24548",D1337 8448,With accessoriesWith anti-squeal shim,
CADILLAC,CTS,07/07,>,3.0,09/09,10/13,201,273,Brake pads,Prime Ceramic,P09016N,,16mm,60mm,176mm,,,,,,,Mando,Acoustic,"24937, 24938, 24939",D1332 8444,With anti-squeal shim,
CADILLAC,CTS,07/07,>,3.0,09/09,10/13,201,273,Brake pads,Prime Ceramic,P09014N,,17mm,46mm,138mm,,,,,,,Mando,Acoustic,"24546, 24547, 24548",D1337 8448,With accessoriesWith anti-squeal shim,
